Date,Open,High,Low,Close,Adj Close,Volume
2002-11-14,90.06999969482422,91.0,89.75,90.7300033569336,61.279869079589844,31896800
2002-11-15,90.0,91.55000305175781,89.94999694824219,91.4000015258789,61.73237991333008,39152100
2002-11-18,92.1500015258789,92.1500015258789,90.3499984741211,90.4800033569336,61.11101150512695,28934800
2002-11-19,90.0199966430664,91.0999984741211,89.76000213623047,90.36000061035156,61.029945373535156,32806600
2002-11-20,89.9800033569336,92.41999816894531,89.94999694824219,92.37000274658203,62.387550354003906,36688400
2002-11-21,92.5999984741211,94.19000244140625,92.43000030517578,94.08999633789062,63.54924774169922,55128200
2002-11-22,93.4800033569336,94.2699966430664,93.2699966430664,93.41999816894531,63.09672164916992,32513800
2002-11-25,93.43000030517578,94.26000213623047,92.7699966430664,93.4800033569336,63.137237548828125,33846400
2002-11-26,93.06999969482422,93.44999694824219,91.62000274658203,91.69999694824219,61.93501663208008,42284700
2002-11-27,92.5199966430664,94.6500015258789,92.43000030517578,94.27999877929688,63.67758560180664,37764000
2002-11-29,94.80000305175781,94.94999694824219,93.7699966430664,93.9800033569336,63.47494888305664,19385700
2002-12-02,95.47000122070312,96.05000305175781,93.22000122070312,94.12999725341797,63.57626724243164,49911900
2002-12-03,93.25,93.4000015258789,92.3499984741211,92.87000274658203,62.7252311706543,34407700
2002-12-04,91.7699966430664,93.13999938964844,91.43000030517578,92.44999694824219,62.44156265258789,64040800
2002-12-05,92.7300033569336,92.80000305175781,91.0999984741211,91.43000030517578,61.75263977050781,36724900
2002-12-06,90.12000274658203,92.16999816894531,89.9800033569336,92.02999877929688,62.15788650512695,49824100
2002-12-09,91.06999969482422,91.45999908447266,89.4800033569336,89.5,60.44911193847656,36789600
2002-12-10,90.0199966430664,91.0999984741211,89.76000213623047,90.69999694824219,61.259605407714844,33319900
2002-12-11,90.41999816894531,91.62000274658203,90.16000366210938,90.77999877929688,61.31364440917969,39201000
2002-12-12,91.19999694824219,91.48999786376953,90.19999694824219,90.7699966430664,61.306861877441406,34465600
2002-12-13,89.91000366210938,90.4800033569336,89.2699966430664,89.33999633789062,60.34104537963867,36862200
2002-12-16,89.81999969482422,91.79000091552734,89.66000366210938,91.6500015258789,61.901268005371094,37098400
2002-12-17,91.37000274658203,91.73999786376953,90.73999786376953,90.8499984741211,61.36091232299805,32353900
2002-12-18,90.31999969482422,90.4000015258789,89.33000183105469,89.80000305175781,60.65176773071289,35612600
2002-12-19,89.3499984741211,90.69999694824219,88.5999984741211,89.16000366210938,60.21945571899414,39264200
2002-12-20,89.19999694824219,90.0199966430664,89.0999984741211,89.98999786376953,61.07874298095703,31176900
2002-12-23,89.58999633789062,90.47000122070312,89.30999755859375,90.0199966430664,61.09910583496094,22599300
2002-12-24,89.58999633789062,89.86000061035156,89.25,89.3499984741211,60.64437484741211,10937000
2002-12-26,89.69999694824219,90.61000061035156,88.83999633789062,89.38999938964844,60.67151641845703,17485600
2002-12-27,88.95999908447266,89.29000091552734,87.37999725341797,87.37999725341797,59.307281494140625,22205700
2002-12-30,87.79000091552734,88.47000122070312,87.22000122070312,88.11000061035156,59.80272674560547,29968000
2002-12-31,87.98999786376953,88.43000030517578,87.11000061035156,88.2300033569336,59.88420867919922,34036600
2003-01-02,88.8499984741211,91.30000305175781,88.54000091552734,91.06999969482422,61.8117790222168,44516300
2003-01-03,90.91000366210938,91.37999725341797,90.5,91.3499984741211,62.00181579589844,32222600
2003-01-06,91.23999786376953,93.48999786376953,91.16999816894531,92.95999908447266,63.094573974609375,40984500
2003-01-07,92.9000015258789,93.37000274658203,92.19999694824219,92.7300033569336,62.93848419189453,38640400
2003-01-08,92.19999694824219,92.4000015258789,91.05000305175781,91.38999938964844,62.02899932861328,38702200
2003-01-09,91.81999969482422,93.18000030517578,91.41000366210938,92.80999755859375,62.99274444580078,34804900
2003-01-10,91.94999694824219,93.63999938964844,91.80000305175781,93.05999755859375,63.162471771240234,37768900
2003-01-13,93.54000091552734,93.86000061035156,92.44000244140625,93.02999877929688,63.142059326171875,31649900
2003-01-14,92.69000244140625,93.83000183105469,92.41000366210938,93.33000183105469,63.345680236816406,30733000
2003-01-15,93.54000091552734,93.56999969482422,91.91000366210938,92.4000015258789,62.714447021484375,33511800
2003-01-16,92.5,92.93000030517578,91.44999694824219,92.0199966430664,62.4565544128418,44812100
2003-01-17,90.98999786376953,92.30000305175781,90.1500015258789,90.66000366210938,61.53350067138672,35618300
2003-01-21,90.87000274658203,90.91999816894531,88.94999694824219,89.25,60.576480865478516,36826200
2003-01-22,88.7699966430664,89.80000305175781,88.0,88.16999816894531,59.84345626831055,42286500
2003-01-23,88.75,89.37999725341797,87.94999694824219,88.70999908447266,60.2099609375,55919800
2003-01-24,88.58999633789062,88.68000030517578,86.16999816894531,86.37999725341797,58.62853240966797,68633900
2003-01-27,85.7300033569336,86.80000305175781,84.5,85.19999694824219,57.82765197753906,57884400
2003-01-28,85.62999725341797,86.4000015258789,85.12999725341797,85.83000183105469,58.255252838134766,46929100
2003-01-29,85.41999816894531,87.18000030517578,84.7699966430664,86.4800033569336,58.696414947509766,53712200
2003-01-30,86.79000091552734,86.87999725341797,84.4000015258789,84.43000030517578,57.30503463745117,49845900
2003-01-31,84.1500015258789,86.20999908447266,84.1500015258789,86.05999755859375,58.41135025024414,55317000
2003-02-03,86.13999938964844,86.80999755859375,85.91999816894531,86.2300033569336,58.52671813964844,39696000
2003-02-04,85.30999755859375,85.75,84.30000305175781,85.37999725341797,57.9498176574707,43633400
2003-02-05,85.75,86.54000091552734,84.4800033569336,84.8499984741211,57.59009552001953,55270600
2003-02-06,84.37000274658203,84.88999938964844,83.6500015258789,84.44999694824219,57.318580627441406,53638000
2003-02-07,84.91000366210938,84.98999786376953,82.97000122070312,83.41999816894531,56.6195068359375,43165000
2003-02-10,83.45999908447266,84.12999725341797,82.6500015258789,84.01000213623047,57.01993179321289,45455900
